,full_query_x,manual_software_count_x,category_x,clickable_url,Unnamed: 0,system_metadata_id,organisation_country,organisation_url,repository_metadata_software_name,repository_metadata_metadata_record_count,repository_metadata_type,repository_metadata_url,manual_software_count_y,url_check,category_y,full_query_y,repository_metadata_full_text_record_count,repository_metadata_oai_url,system_metadata_uri,repository_metadata_software_name_other
572,,,,sus.repo.nii.ac.jp/,4727,9806,jp,https://www.sus.ac.jp/en/,weko,,institutional,https://sus.repo.nii.ac.jp/,,ConnectionError,,,,https://sus.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9806,
573,,,,suzuka.repo.nii.ac.jp/,3926,6612,jp,https://www.suzuka-iu.ac.jp,weko,3000.0,institutional,https://suzuka.repo.nii.ac.jp/,,200,,,1172.0,http://suzuka.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6612,
574,,,,swu.repo.nii.ac.jp/,3942,6687,jp,https://en.swu.ac.jp,weko,6492.0,institutional,https://swu.repo.nii.ac.jp/,,200,,,4866.0,http://swu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6687,
575,,,,t-bunkyo.repo.nii.ac.jp/,3890,6465,jp,http://www.t-bunkyo.jp,weko,142.0,institutional,https://t-bunkyo.repo.nii.ac.jp/,,200,,,102.0,http://t-bunkyo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6465,
576,https://tachibana.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,tachibana.repo.nii.ac.jp,4208,7824,jp,https://www.tachibana-u.ac.jp,weko,448.0,institutional,https://tachibana.repo.nii.ac.jp,,200,,,245.0,http://tachibana.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7824,
577,,,,tais.repo.nii.ac.jp/,3919,6578,jp,https://www.tais.ac.jp/,weko,1722.0,institutional,https://tais.repo.nii.ac.jp/,,200,,,1016.0,http://tais.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6578,
578,,,,takachiho.repo.nii.ac.jp/,3918,6576,jp,https://www.takachiho.jp,weko,179.0,institutional,https://takachiho.repo.nii.ac.jp/,,200,,,117.0,http://takachiho.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6576,
579,,,,takushoku-u.repo.nii.ac.jp/,4726,9805,jp,https://lang.takushoku-u.ac.jp/en/,weko,,institutional,https://takushoku-u.repo.nii.ac.jp/,,200,,,,https://takushoku-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9805,
580,,,,tama.repo.nii.ac.jp/,1863,2772,jp,http://www.tama.ac.jp/index.html/,weko,137.0,institutional,https://tama.repo.nii.ac.jp/,,200,,,0.0,http://tama.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/2772,
581,https://tamabi.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tamabi.repo.nii.ac.jp,3916,6571,jp,https://www.tamabi.ac.jp,weko,981.0,institutional,https://tamabi.repo.nii.ac.jp,,200,,,94.0,http://tamabi.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6571,
582,,,,tamagawa.repo.nii.ac.jp/,4704,9779,jp,https://www.tamagawa.jp/,dspace,,institutional,https://tamagawa.repo.nii.ac.jp/,,200,,,,,https://v2.sherpa.ac.uk/id/repository/9779,
583,,,,tau.repo.nii.ac.jp/,2367,3381,jp,http://www.tau.ac.jp/,weko,118.0,institutional,https://tau.repo.nii.ac.jp/,,200,,,85.0,http://tau.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3381,
584,https://tbgu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tbgu.repo.nii.ac.jp,3891,6466,jp,http://www.tbgu.ac.jp,weko,925.0,institutional,https://tbgu.repo.nii.ac.jp,,200,,,3.0,http://tbgu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6466,
585,,,,tcu-ar.repo.nii.ac.jp/,3879,6451,jp,https://www.u-tokyo.ac.jp,weko,76.0,institutional,https://tcu-ar.repo.nii.ac.jp/,,200,,,58.0,http://tcu-ar.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6451,
586,,,,tcu.repo.nii.ac.jp/,4716,9793,jp,https://www.tci.ac.jp/,weko,,institutional,https://tcu.repo.nii.ac.jp/,,200,,,,https://tcu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9793,
587,,,,tcue.repo.nii.ac.jp/,3917,6575,jp,https://www.tcue.ac.jp,weko,1166.0,institutional,https://tcue.repo.nii.ac.jp/,,200,,,626.0,http://tcue.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6575,
588,,,,tdu.repo.nii.ac.jp/,4715,9792,jp,https://www.dendai.ac.jp/,weko,,institutional,https://tdu.repo.nii.ac.jp/,,200,,,,https://tdu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9792,
589,,,,teapot.lib.ocha.ac.jp/,575,1039,jp,http://www.ocha.ac.jp/,weko,37519.0,institutional,https://teapot.lib.ocha.ac.jp/,,200,,,18.0,http://teapot.lib.ocha.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1039,
590,,,,tezukayama.repo.nii.ac.jp/,2469,3493,jp,http://www.tezukayama-u.ac.jp/,weko,,institutional,https://tezukayama.repo.nii.ac.jp/,,200,,,,http://tezukayama.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3493,
591,https://tfulib.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tfulib.repo.nii.ac.jp,3889,6464,jp,https://www.tfu.ac.jp/,weko,761.0,institutional,https://tfulib.repo.nii.ac.jp,,200,,,609.0,http://tfulib.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6464,
592,,,,tk-opac.main.teikyo-u.ac.jp/?page_id=122,4724,9803,jp,https://www.teikyo-u.ac.jp/en/,iliswave j,,institutional,https://tk-opac.main.teikyo-u.ac.jp/?page_id=122,,200,,,,http://tk-opac2.main.teikyo-u.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/9803,iLiswave-J V3
593,https://tmdu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,tmdu.repo.nii.ac.jp,4711,9788,jp,https://www.tmd.ac.jp/english/,weko,,institutional,https://tmdu.repo.nii.ac.jp,,200,,,,http://tmdu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9788,
594,,,,tmu.repo.nii.ac.jp/,3877,6448,jp,https://www.tokyo-med.ac.jp/english/,weko,9652.0,institutional,https://tmu.repo.nii.ac.jp/,,200,,,7657.0,http://tmu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6448,
595,,,,tobunken.repo.nii.ac.jp/,2880,3946,jp,http://www.tobunken.go.jp/index_e.html,weko,8993.0,institutional,https://tobunken.repo.nii.ac.jp/,,200,,,3467.0,http://tobunken.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3946,
596,,,,togaku.repo.nii.ac.jp/,3858,6426,jp,https://www.tyg.jp,weko,791.0,institutional,https://togaku.repo.nii.ac.jp/,,200,,,392.0,http://togaku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6426,
597,https://tohoku-mpu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tohoku-mpu.repo.nii.ac.jp,3887,6461,jp,http://www.tohoku-mpu.ac.jp/,weko,765.0,institutional,https://tohoku-mpu.repo.nii.ac.jp,,200,,,651.0,http://tohoku-mpu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6461,
598,,,,tohoku.repo.nii.ac.jp/,574,1037,jp,http://www.tohoku.ac.jp/,weko,53684.0,institutional,https://tohoku.repo.nii.ac.jp/,,200,,,,http://tohoku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1037,
599,,,,tohtech.repo.nii.ac.jp/,2515,3542,jp,https://opac.tohtech.ac.jp/lib/,weko,,institutional,https://tohtech.repo.nii.ac.jp/,,200,,,,http://tohtech.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3542,
600,,,,toin.repo.nii.ac.jp/,2319,3330,jp,http://toin.ac.jp/univ/,weko,419.0,institutional,https://toin.repo.nii.ac.jp/,,200,,,371.0,http://toin.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3330,
601,,,,toita.repo.nii.ac.jp/,3882,6455,jp,,weko,84.0,institutional,https://toita.repo.nii.ac.jp/,,200,,,59.0,http://toita.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6455,
602,,,,tojo.repo.nii.ac.jp/,3884,6457,jp,http://tojo.ac.jp,weko,171.0,institutional,https://tojo.repo.nii.ac.jp/,,200,,,37.0,http://tojo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6457,
603,,,,tokaigakuin-u.repo.nii.ac.jp/,3881,6454,jp,http://www.tokaigakuin-u.ac.jp/,weko,1994.0,institutional,https://tokaigakuin-u.repo.nii.ac.jp/,,200,,,1792.0,http://tokaigakuin-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6454,
604,,,,tokiwa.repo.nii.ac.jp/,4718,9796,jp,https://www.tokiwa.ac.jp/,weko,,institutional,https://tokiwa.repo.nii.ac.jp/,,200,,,,https://tokiwa.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9796,
605,,,,tokoha-u.repo.nii.ac.jp/,4717,9795,jp,https://www.tokoha-u.ac.jp/,weko,,institutional,https://tokoha-u.repo.nii.ac.jp/,,200,,,,https://tokoha-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9795,
606,,,,tokyo-kasei.repo.nii.ac.jp/,4713,9790,jp,https://www.tokyo-kasei.ac.jp/,weko,,institutional,https://tokyo-kasei.repo.nii.ac.jp/,,200,,,,https://tokyo-kasei.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9790,
607,,,,tokyo-metro-u.repo.nii.ac.jp/,3875,6446,jp,https://www.tmu.ac.jp,weko,8649.0,institutional,https://tokyo-metro-u.repo.nii.ac.jp/,,200,,,4323.0,http://tokyo-metro-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6446,
608,,,,tokyo-ondai.repo.nii.ac.jp/,3878,6450,jp,https://www.tokyo-ondai.ac.jp,weko,1297.0,institutional,https://tokyo-ondai.repo.nii.ac.jp/,,200,,,588.0,http://tokyo-ondai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6450,
609,https://tou.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tou.repo.nii.ac.jp,3874,6445,jp,https://www.internet.ac.jp/lang/english.html,weko,47.0,institutional,https://tou.repo.nii.ac.jp,,200,,,31.0,http://tou.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6445,
610,https://tourism.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,tourism.repo.nii.ac.jp,4068,7410,jp,https://www.tourism.ac.jp,weko,279.0,institutional,https://tourism.repo.nii.ac.jp,,200,,,41.0,http://tourism.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7410,
611,,,,toyaku.repo.nii.ac.jp/,3869,6439,jp,https://www.toyaku.ac.jp/,weko,298.0,institutional,https://toyaku.repo.nii.ac.jp/,,200,,,243.0,http://toyaku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6439,
612,,,,toyama-c.repo.nii.ac.jp/,3861,6429,jp,,weko,350.0,institutional,https://toyama-c.repo.nii.ac.jp/,,200,,,248.0,http://toyama-c.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6429,
613,,,,toyama.repo.nii.ac.jp/,1190,1904,jp,http://www.u-toyama.ac.jp/,weko,18239.0,institutional,https://toyama.repo.nii.ac.jp/,,200,,,16390.0,http://toyama.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1904,
614,,,,toyo-bunko.repo.nii.ac.jp/,4709,9785,jp,http://www.toyo-bunko.or.jp/,weko,,institutional,https://toyo-bunko.repo.nii.ac.jp/,,200,,,,http://toyo-bunko.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9785,
615,,,,toyoeiwa.repo.nii.ac.jp/,3859,6427,jp,https://www.toyoeiwa.ac.jp,weko,633.0,institutional,https://toyoeiwa.repo.nii.ac.jp/,,200,,,330.0,http://toyoeiwa.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6427,
616,,,,tsc.repo.nii.ac.jp/,3872,6443,jp,https://www.tsc-05.ac.jp/,weko,1373.0,institutional,https://tsc.repo.nii.ac.jp/,,200,,,773.0,http://tsc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6443,
617,,,,tsurumi-u.repo.nii.ac.jp/,3852,6410,jp,https://www.tsurumi-u.ac.jp,weko,949.0,institutional,https://tsurumi-u.repo.nii.ac.jp/,,200,,,783.0,http://tsurumi-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6410,
618,https://tuad.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tuad.repo.nii.ac.jp,3886,6459,jp,https://www.tuad.ac.jp,weko,476.0,institutional,https://tuad.repo.nii.ac.jp,,200,,,193.0,http://tuad.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6459,
619,https://tus.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,tus.repo.nii.ac.jp,3868,6438,jp,https://www.tus.ac.jp,weko,3495.0,institutional,https://tus.repo.nii.ac.jp,,200,,,789.0,http://tus.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6438,
620,,,,twcpe.repo.nii.ac.jp/,3866,6436,jp,https://www.twcpe.ac.jp/,weko,815.0,institutional,https://twcpe.repo.nii.ac.jp/,,200,,,27.0,http://twcpe.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6436,
621,https://twcu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,twcu.repo.nii.ac.jp,3867,6437,jp,http://www.twcu.ac.jp/univ/english,weko,26670.0,institutional,https://twcu.repo.nii.ac.jp,,200,,,6044.0,http://twcu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6437,
622,,,,twinkle.repo.nii.ac.jp/,1253,1976,jp,http://www.twmu.ac.jp/,weko,37906.0,institutional,https://twinkle.repo.nii.ac.jp/,,200,,,,http://twinkle.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1976,
623,,,,u-aizu.repo.nii.ac.jp/,4706,9782,jp,https://u-aizu.ac.jp/,weko,,institutional,https://u-aizu.repo.nii.ac.jp/,,200,,,,http://u-aizu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9782,
624,,,,u-hyogo.repo.nii.ac.jp/,3807,6151,jp,https://www.u-hyogo.ac.jp,weko,3793.0,institutional,https://u-hyogo.repo.nii.ac.jp/,,200,,,1116.0,http://u-hyogo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6151,
625,,,,u-kochi.repo.nii.ac.jp/,3805,6146,jp,https://www.u-kochi.ac.jp/site/english/,weko,2952.0,institutional,https://u-kochi.repo.nii.ac.jp/,,200,,,1248.0,http://u-kochi.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6146,
626,https://u-nagano.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,u-nagano.repo.nii.ac.jp,4746,9835,jp,https://www.u-nagano.ac.jp/en/,weko,,institutional,https://u-nagano.repo.nii.ac.jp,,ConnectionError,,,,http://u-nagano.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9835,
627,,,,u-sacred-heart.repo.nii.ac.jp/,3786,6098,jp,http://www.u-sacred-heart.ac.jp/,weko,1008.0,institutional,https://u-sacred-heart.repo.nii.ac.jp/,,200,,,82.0,http://u-sacred-heart.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6098,
628,https://u-shizuoka-ken.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,u-shizuoka-ken.repo.nii.ac.jp,4799,9894,jp,https://eng.u-shizuoka-ken.ac.jp/,weko,,institutional,https://u-shizuoka-ken.repo.nii.ac.jp,,200,,,,http://u-shizuoka-ken.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9894,
629,,,,uec.repo.nii.ac.jp/,2208,3204,jp,http://www.uec.ac.jp/eng/,weko,9891.0,institutional,https://uec.repo.nii.ac.jp/,,200,,,5503.0,http://uec.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3204,
630,,,,uedawjc.repo.nii.ac.jp/,3836,6347,jp,http://www.uedawjc.ac.jp/,weko,1986.0,institutional,https://uedawjc.repo.nii.ac.jp/,,200,,,1710.0,http://uedawjc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6347,
631,https://uhe.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,uhe.repo.nii.ac.jp,3897,6486,jp,https://www.uhe.ac.jp,weko,298.0,institutional,https://uhe.repo.nii.ac.jp,,200,,,73.0,https://uhe.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6486,
632,https://unii.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,unii.repo.nii.ac.jp,4705,9780,jp,https://www.unii.ac.jp/overview/,weko,,institutional,https://unii.repo.nii.ac.jp,,200,,,,https://unii.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9780,
633,,,,ushimane.repo.nii.ac.jp/,3792,6117,jp,https://www.shimane-u.ac.jp/en,weko,1965.0,institutional,https://ushimane.repo.nii.ac.jp/,,ConnectionError,,,1805.0,http://ushimane.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6117,
634,https://uuair.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,uuair.repo.nii.ac.jp,686,1212,jp,http://www.utsunomiya-u.ac.jp/,weko,6763.0,institutional,https://uuair.repo.nii.ac.jp,,200,,,6598.0,http://uuair.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1212,
635,https://uyo.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,uyo.repo.nii.ac.jp,3777,6054,jp,http://www.uyo.ac.jp,weko,333.0,institutional,https://uyo.repo.nii.ac.jp,,200,,,144.0,http://uyo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6054,
636,,,,wakhok.repo.nii.ac.jp/,3771,6000,jp,http://www.wakhok.ac.jp,weko,450.0,institutional,https://wakhok.repo.nii.ac.jp/,,ConnectionError,,,314.0,http://wakhok.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6000,
637,,,,wako.repo.nii.ac.jp/,2268,3269,jp,http://www.wako.ac.jp/,weko,1130.0,institutional,https://wako.repo.nii.ac.jp/,,200,,,,http://wako.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3269,
638,,,,wayo.repo.nii.ac.jp/,3769,5993,jp,https://www.wayo.ac.jp/,weko,1870.0,institutional,https://wayo.repo.nii.ac.jp/,,200,,,1222.0,http://wayo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/5993,
639,,,,webopac.tohomusic.ac.jp,4720,9798,jp,,iliswave j,,institutional,https://webopac.tohomusic.ac.jp,,200,,,,http://opactoho.tohomusic.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/9798,iLiswave-J V3
640,,,,wesleyan.repo.nii.ac.jp/,4144,7600,jp,http://www.wesleyan.ac.jp/,weko,893.0,institutional,https://wesleyan.repo.nii.ac.jp/,,200,,,819.0,http://wesleyan.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7600,
641,,,,www-std01.ufinity.jp/kyokyolib/,1207,1924,jp,http://www.kyokyo-u.ac.jp/,iliswave j,5842.0,institutional,https://www-std01.ufinity.jp/kyokyolib/,,200,,,,http://tosho2.kyokyo-u.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/1924,富士通　iLiswave-J
642,,,,www.agulin.aoyama.ac.jp/repo/repository/1000/,1250,1973,jp,http://www.aoyama.ac.jp/,e cats,16245.0,institutional,https://www.agulin.aoyama.ac.jp/repo/repository/1000/,,200,,,0.0,https://www.agulin.aoyama.ac.jp/repo/mmd_api/oai-pmh/,https://v2.sherpa.ac.uk/id/repository/1973,E-CatsLibrary ver.6
643,,,,www.i-repository.net/il/meta_pub/G0000031Repository,4735,9819,jp,https://www.osaka-ue.ac.jp/english/,infolib,,institutional,https://www.i-repository.net/il/meta_pub/G0000031Repository,,200,,,,https://www.i-repository.net/il/oai_repository/pmh/G0000031-repository,https://v2.sherpa.ac.uk/id/repository/9819,Infolib-ASP
644,,,,www.i-repository.net/il/meta_pub/G0000145OTEMON,4733,9816,jp,https://www.otemon.ac.jp/english.html,infolib,,institutional,https://www.i-repository.net/il/meta_pub/G0000145OTEMON,,200,,,,https://www.i-repository.net/il/oai_repository/pmh/G0000145-repository,https://v2.sherpa.ac.uk/id/repository/9816,InfoLib
645,,,,www.i-repository.net/il/meta_pub/G0000155repository,4762,9853,jp,https://www.eiyo.ac.jp/english/,infolib,,institutional,https://www.i-repository.net/il/meta_pub/G0000155repository,,200,,,,https://www.i-repository.net/il/oai_repository/pmh/G0000155-repository,https://v2.sherpa.ac.uk/id/repository/9853,InfoLib
646,,,,www.jamstec.go.jp/es-repository/portal/en/index.html,1878,2793,jp,http://www.jamstec.go.jp/e/index.html,e repository,9756.0,institutional,https://www.jamstec.go.jp/es-repository/portal/en/index.html,,200,,,149.0,http://www.jamstec.go.jp/es-repository/oai/oai2.0.cgi,https://v2.sherpa.ac.uk/id/repository/2793,e-repository
647,,,,www.lib.kyushu-u.ac.jp/ja/collections/qir,276,510,jp,http://www.kyushu-u.ac.jp/,e cats,79436.0,institutional,https://www.lib.kyushu-u.ac.jp/ja/collections/qir,,200,,,,http://catalog.lib.kyushu-u.ac.jp/mmd/mmd_api/oai-pmh/,https://v2.sherpa.ac.uk/id/repository/510,E-Cats Library
648,,,,www.lib.osaka-kyoiku.ac.jp/?page_id=217,514,947,jp,http://osaka-kyoiku.ac.jp/,iliswave j,24733.0,institutional,https://www.lib.osaka-kyoiku.ac.jp/?page_id=217,,200,,,0.0,http://opac-ir.lib.osaka-kyoiku.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/947,iLiswave-J
649,https://yachts.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,yachts.repo.nii.ac.jp,3763,5966,jp,https://www.yamagata-u.ac.jp/en,weko,200.0,institutional,https://yachts.repo.nii.ac.jp,,200,,,172.0,http://yachts.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/5966,
650,,,,yamagata.repo.nii.ac.jp/,2748,3802,jp,http://www.yamagata-u.ac.jp/jp/,weko,5015.0,institutional,https://yamagata.repo.nii.ac.jp/,,200,,,4421.0,http://yamagata.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3802,
